id,jobnumber,query,prevalidated
20612b90cb5945c49a2d4fb7e68a23d81171,1.0,"livestock farmer (cattle, sheep, goats) breeds, feeds and raise livestock (cattle, sheep, goats) for sale",6121
20612b90cb5945c49a2d4fb7e68a23d81181,1.0,"livestock farmer (cattle, sheep, goats) breeds, feeds and raise livestock (cattle, sheep, goats) for sale",6121
20612b90cb5945c49a2d4fb7e68a23d81191,1.0,"livestock farmer (cattle, sheep, goats) breeds, feeds and raise livestock (cattle, sheep, goats) for sale",6121
180fe23b9335475c8b288acb0853308b111,1.0,motorcycle rider transports passengers and goods from one place to another using a motorcycle,8321
180fe23b9335475c8b288acb0853308b121,1.0,prepared food seller (moimoi) prepares and sales prepared food (moimoi) to customers for immediate consumption in a public place,5212
180fe23b9335475c8b288acb0853308b131,1.0,motor vehicle mechanic detects and repairs mechanical faults in engine and other parts of motor vehicles,7231
180fe23b9335475c8b288acb0853308b141,1.0,motor  vehicle mechanic detects and repairs mechanical faults in engine and other parts of motor vehicles,7231
180fe23b9335475c8b288acb0853308b171,1.0,prepared food seller (moimoi) hawks prepared food (moimoi) in  public places to sale for immediate consumption,5212
9081d3547858483fbb0a9dfe9d3b184a211,1.0,motorcycle rider movement of passengers and goods from one location to another,8321
9081d3547858483fbb0a9dfe9d3b184a221,1.0,"footwear seller buys and sell footwears like, rubber slippers and shoes to customers within the community",5211
3aacfc63f3d74bf6848b8b367e8b8f33111,1.0,motorcycle rider movement of passengers and goods from one location to another location,8321
3aacfc63f3d74bf6848b8b367e8b8f33121,1.0,wrapper seller buy female wrappers from the market and resell to customers within the community,5211
95603b07842a442bab3bd3d03254fa1d111,1.0,"tailor engaged in measuring  clients, then cut the materials according to a  design,  mend clothes,  sew clothing by needles and thread with sewing machines",7531
95603b07842a442bab3bd3d03254fa1d121,1.0,"tailor learning how mend clothes, measure clients, cut and measure fabrics according to a pattern or design,  sew clothing by needles and thread with sewing machines",7531
95603b07842a442bab3bd3d03254fa1d131,1.0,grain seller (rice) buy rice from farmers and sell to customers within and outside the community,5211
95603b07842a442bab3bd3d03254fa1d151,1.0,grain seller (rice) (helper) helps the mum to carry some quantity of rice from the house down to the truck,5211
5bdc7564a0b84815a1bb49b8fdc858f6111,1.0,commercial driver picks passengers and goods from one location to another location,8322
5bdc7564a0b84815a1bb49b8fdc858f6121,1.0,hair braider weaving or twisting hair to create an interesting hairstyles,5141
17045b3513c4449e8d02ed76ab51e3cc111,1.0,"animal seller buys chickens, sheep, goats and cows from villagers and take them to the market to sell",6121
17045b3513c4449e8d02ed76ab51e3cc121,1.0,"soup spices seller buy soup spices like daddawa, tomatoes, pepper, onions and others, to sell to customers within the community",9520
17045b3513c4449e8d02ed76ab51e3cc131,1.0,grain seller (rice) buy rice from farmers and resell at the market within the community,5211
17045b3513c4449e8d02ed76ab51e3cc141,1.0,street food seller cook rice and stew to sell to customers within the community,5212
17045b3513c4449e8d02ed76ab51e3cc151,1.0,"cattle herder care and management of a herd or flock of domestic animals,  usually on open pastures",5164
17045b3513c4449e8d02ed76ab51e3cc161,1.0,"launder ( cap) wash, dry and iron head cap for customers",9121
17045b3513c4449e8d02ed76ab51e3cc171,1.0,"launder (helper) asisit in washing, drying and iron head cap for customers",9121
17045b3513c4449e8d02ed76ab51e3cc181,1.0,street food seller asisit in  selling cooked rice and stew to customers within the community,5246
17045b3513c4449e8d02ed76ab51e3cc1171,1.0,"street food seller prepares and cook rice, bean and stew to sell to customers within the community",5212
e2581bdea7cd42318baf07cf5f9f4b0f121,1.0,prepared food seller (moimoi) sales prepared food (moimoi) to customers in a public space for immediate consumption,5212
e2581bdea7cd42318baf07cf5f9f4b0f131,1.0,"crop farmer (grows rice, beans, maize) farm clearing, making of ridges, fertilizer application and harvesting of farm produce for sale and household use",6111
e2581bdea7cd42318baf07cf5f9f4b0f141,1.0,"crop farmer (grows rice, beans, maize) farm clearing, making of ridges, fertilizer application and harvesting of farm produce for sale and household use",6111
3d02a1023a2d4e4ca092e9268d9b0007111,1.0,"crop farmer (grows yam, maize, beans, millet) farm clearing, making of ridges, fertilizer application and harvesting of farm produce for sale and household use",6114
3d02a1023a2d4e4ca092e9268d9b0007121,1.0,local beer (burkutu) seller prepares and sale local beer (burkutu)  to customers in the market,8160
9f919bc5fb4648ac855876c5421693cd111,1.0,"mixed farmer (grows crops and raise livestock) farm clearing, making of ridges, fertilizer application, harvesting of farm produce and raising of livestock (goats, cattle, sheep)",6130
9f919bc5fb4648ac855876c5421693cd121,1.0,"crop farmer (grows rice, groundnut, beans) farm clearing, planting, weeding fertilizer application and harvesting of farm produce for sale",6111
9f919bc5fb4648ac855876c5421693cd131,1.0,"crop farmer (grows rice, beans, millet  maize) farm clearing, planting, weeding fertilizer application and harvesting of farm produce for sale",6111
9f919bc5fb4648ac855876c5421693cd141,1.0,"crop farmer (grows rice, millet, groundnut, maize) farm clearing, planting, weeding fertilizer application and harvesting of farm produce for sale",6111
9f919bc5fb4648ac855876c5421693cd1161,1.0,"mixed farmer (grows crops and raise livestock) farm clearing, making of ridges, fertilizer application, harvesting of farm produce and raising of livestock (goats, cattle, sheep)",6130
40924963fc54429da727d849e70d171d111,1.0,motorcycle rider (okada) transports passengers and goods from one point to another using a motorcycle,8321
40924963fc54429da727d849e70d171d131,1.0,local beer (burkutu) seller prepares and sales local beer (burkutu) to customers in the market,5211
055b56207f894ea384e11badba497092111,1.0,secondary school teacher teaches civic  education and government to junior and senior secondary school students,2330
055b56207f894ea384e11badba497092121,1.0,"grains seller (maize, rice, millet, beans) buys grains (maize, rice, beans) from the farmers and sale in the market",5211
055b56207f894ea384e11badba497092131,1.0,"rice miller/seller parboils the rice, dries it, mills it to remove the husk, polish and sell to customers",1321
f2c16efac2204543a8c370f81cb0e94b111,1.0,"mason helper serves mortar, stone, blocks, and materials to  the bricklayer or cement mason",9313
f2c16efac2204543a8c370f81cb0e94b121,1.0,"local alcohol beverage seller (burukutu) steeping, malting, mashing, fermentation, and maturation of guniea corn into the local alcohol beverage burukutu and sells",5132
f2c16efac2204543a8c370f81cb0e94b131,1.0,fish seller buy fish in larger quantities and sell to customers within the community,5211
f2c16efac2204543a8c370f81cb0e94b141,1.0,"mixed crop farmer soil preparation, planting, manuring, weeding, harvesting and storage",6114
f2c16efac2204543a8c370f81cb0e94b151,1.0,"mixed crop farmer (helper) till the ground,  clearing the farm in preparation for farming season and help in planting seedings",6111
f2c16efac2204543a8c370f81cb0e94b161,1.0,"local alcohol beverage seller (burukutu)(assistant) help in grinding the guniea corn, then mixed with water, cook and drained the fermented corn and sells to customers within the community",5132
f2c16efac2204543a8c370f81cb0e94b171,1.0,"local alcohol beverage seller (burukutu) (helper) help in grinding the guniea corn, then mixed with water, cook and drained the fermented corn and sells to customers within the community",5132
f2c16efac2204543a8c370f81cb0e94b181,1.0,"mixed crop farmer tilling the soil, planting, manuring the plants and storage of farm products",6111
4831235e303247faa6b167e1805447b9111,1.0,"mixed crop farmer soil preparation, planting, manuring, weeding, harvesting and storage",6111
4831235e303247faa6b167e1805447b9121,1.0,"tailor mend clothes, measure clients, cut and measure fabrics according to a pattern or design,  sew clothing by needles and thread with sewing machines",7531
87442c0ddca04342bc1e215be5a6b089111,1.0,motorcycle rider picks passengers and goods from one community to another community,8321
87442c0ddca04342bc1e215be5a6b089121,1.0,"mixed crop farmer tilling the soil, planting, manuring the plants and storage of farm products",6111
d460c766f003454cb0c3584cd68dcff7111,1.0,motorcycle rider picks passengers and goods from one community to another community,8321
d460c766f003454cb0c3584cd68dcff7121,1.0,"soup spices seller buy soup spices like  locust beans(daddawa), pepper,onion and other local soup spices from the market and sell within her community",5211
c4171d71585748498e5eff9c8cc6527e111,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer and harvesting of yam, guinea corn, groundnuts, rice, maize.",6111
c4171d71585748498e5eff9c8cc6527e121,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer and harvesting of yam, guinea corn, groundnuts, rice, maize.",5211
c4171d71585748498e5eff9c8cc6527e131,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer and harvesting of yam, guinea corn, groundnuts, rice, maize.",6111
c4171d71585748498e5eff9c8cc6527e141,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer and harvesting of yam, guinea corn, groundnuts, rice, maize.",6111
bec198f1a3634c33a79fa195bc3db938111,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer and harvesting of maize,groundnuts, guinea corn, yam, sesame seed.",6114
a733a2fd11fa4d88860e190966581fca111,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer and harvesting of guinea corn, banbara nuts, maize, rice.",6111
a733a2fd11fa4d88860e190966581fca121,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer and harvesting of corn, banbara nuts, maize, rice.",6111
a733a2fd11fa4d88860e190966581fca131,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer and harvesting of guinea corn, banbara nuts, maize, rice.",6111
1d0e23d5368641c28e59dd9c0d4d3e03111,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer, and harvesting of guinea corn,maize,rice and yam",6114
9a77a94e61b34c579d284d2e0f9a63b9111,1.0,motorcycle rider conveying passengers with their luggages to their destinations,8321
9a77a94e61b34c579d284d2e0f9a63b9121,1.0,"crop farmer site clearance,  weeding,  ridges, planting and harvesting of maize, rice, guinea corn and yam",6111
ad42759962f6427383b9284ed1a78ec1111,1.0,bricklayer mixing sand and arranging blocks,7111
ad42759962f6427383b9284ed1a78ec1121,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6114
ad42759962f6427383b9284ed1a78ec1131,1.0,salesperson preparing local beer for sale,5211
ad42759962f6427383b9284ed1a78ec1141,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6114
60217eb688284d9799010fbe0e5dbbee111,1.0,harbalist digging and ascertaining ailment and giving necessary medication,2230
60217eb688284d9799010fbe0e5dbbee121,1.0,"site clearance, weeding, ridges and planting of farm produce cultivation and harvesting of maize ,rice, guinea corn and yam",6111
60217eb688284d9799010fbe0e5dbbee131,1.0,"crop farmer site clearance, weeding, and ridges",6111
2a514d837c77489fb95c5b175b200d24111,1.0,motorcycle mechanic checking the machine and fixing its problems,7231
2a514d837c77489fb95c5b175b200d24121,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6111
32dd8a09e00a4e4bab9c57e4d518910e111,1.0,motorcycle rider conveying passengers with their properties to their destinations,8321
32dd8a09e00a4e4bab9c57e4d518910e121,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6111
32dd8a09e00a4e4bab9c57e4d518910e131,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6111
32dd8a09e00a4e4bab9c57e4d518910e141,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6111
32dd8a09e00a4e4bab9c57e4d518910e151,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6111
54060751891c473583e575727e16cc61241,1.0,"farmer clearing of farmland, making of ridges, planting, weeding,application of fertilizer and harvesting of maize,guinea corn, rice and sesame seed.",6114
54060751891c473583e575727e16cc61251,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer and harvesting of rice, maize, sesame and guinea corn.",6114
d36381fe975842c19a6bd04aee85f89b111,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer and harvesting of guineacorn, maize,millet, rice and pepper.",6114
d36381fe975842c19a6bd04aee85f89b121,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer and harvesting of guineacorn, maize and groundnuts",6114
edbcd717a7454f14b894872ff8dd40ac311,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer and harvesting of maize, guinea corn, groundnuts, millet and beans.",6111
edbcd717a7454f14b894872ff8dd40ac321,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer, and harvesting of maize, guinea corn and rice.",6111
edbcd717a7454f14b894872ff8dd40ac331,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer and harvesting of maize, rice, guinea corn, pepper, groundnuts and millet.",6111
edbcd717a7454f14b894872ff8dd40ac341,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer and harvesting of maize, rice, guinea corn, pepper, groundnuts and millet.",6111
eef5e9218df7424f8a6b717f23a54427111,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer and harvesting of guinea corn , beans, maize and rice.",6111
eef5e9218df7424f8a6b717f23a54427121,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer and harvesting of maize,rice,  guinea corn, groundnuts.",6111
91219d4090ee4b92b68b56256ad9c475121,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer, and harvesting of maize, guinea corn, beans, millet.",6114
91219d4090ee4b92b68b56256ad9c475131,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer,and harvesting of maize,guinea corn, groundnuts, millet.",6114
fcb36c69db30481d9ca235eebaa0e226111,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6111
fcb36c69db30481d9ca235eebaa0e226121,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6114
03eae48fcb294cb4ba108210874fcf0c121,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6111
03eae48fcb294cb4ba108210874fcf0c151,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6111
e2cc4e4f127d4f9198d443916560403b111,1.0,nurse examining patients and prescription of medicine for patients,2221
e2cc4e4f127d4f9198d443916560403b121,1.0,teacher teaching and imparting knowledge to the primary school pupils,2341
e2cc4e4f127d4f9198d443916560403b131,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",9211
1c5ac730d76d484e90dac59b073c1f3f111,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6114
1c5ac730d76d484e90dac59b073c1f3f121,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6114
1c5ac730d76d484e90dac59b073c1f3f131,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",9211
1c5ac730d76d484e90dac59b073c1f3f141,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",9211
1c5ac730d76d484e90dac59b073c1f3f151,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",9211
985254aac58f4aa594c56dd09de2e8d7111,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6114
985254aac58f4aa594c56dd09de2e8d7121,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6114
985254aac58f4aa594c56dd09de2e8d7131,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6114
985254aac58f4aa594c56dd09de2e8d7141,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6114
fbaec5c3a04d42668df6b231bd8f95c6111,1.0,"tailor (men and women clothes) patches and makes new men and women clothes (gowns, shirts, trousers, blouse)",7531
fbaec5c3a04d42668df6b231bd8f95c6121,1.0,food seller (prepared food) prepares and sales food to customers for immediate consumption in a public place,5212
fbaec5c3a04d42668df6b231bd8f95c6131,1.0,prepared food seller hawks prepared food on the street to sale for immediate consumption,5212
fbaec5c3a04d42668df6b231bd8f95c6141,1.0,hand launderer (clothes washer) washes and press customers clothes and other textiles with hand,9121
fbaec5c3a04d42668df6b231bd8f95c6151,1.0,prepared food seller hawks prepared food on the street to sale for immediate consumption,5212
fbaec5c3a04d42668df6b231bd8f95c6161,1.0,prepared food seller sales prepared food to customers in public spaces for immediate consumption,5212
fbaec5c3a04d42668df6b231bd8f95c6181,1.0,food seller (prepared food) prepares and sales food to customers for immediate consumption in a public place,5212
fbaec5c3a04d42668df6b231bd8f95c6191,1.0,groundnut oil and cake (kulikuli) maker/seller extracts oil and groundnut cake (kulilkuli) from groundnut and sale,9411
fbaec5c3a04d42668df6b231bd8f95c61101,1.0,trader (onions seller) buys and sales onions to customers at home,5211
fbaec5c3a04d42668df6b231bd8f95c61121,1.0,"tailor (men clothes) patches and makes new men clothes (shirts, trousers, native wears)",7531
fbaec5c3a04d42668df6b231bd8f95c61131,1.0,onions seller hawks onions to sale on the street and other public places,9520
fbaec5c3a04d42668df6b231bd8f95c61141,1.0,onions seller hawks onions to sale on the street and other public place,9520
fbaec5c3a04d42668df6b231bd8f95c61151,1.0,prepare food seller hawks prepared food on the street to sale for immediate consumption,5212
fbaec5c3a04d42668df6b231bd8f95c61181,1.0,food seller (prepared food) prepares and sales food to customers for immediate consumption in a public place,5212
f4ea1beb149243f7bfcccf6820a89457211,1.0,rice seller buys grains(rice) from farmers and sale at home,5211
f4ea1beb149243f7bfcccf6820a89457231,1.0,shop keeper (medical store) buys and sales pharmaceuticals drugs and other medical goods.,5211
f4ea1beb149243f7bfcccf6820a89457241,1.0,"furniture maker (carpenter) makes and repairs different kinds of wooden furniture (cabinets, tables, bed frames)",7522
f4ea1beb149243f7bfcccf6820a89457251,1.0,"tailor (men clothes) patches and makes new men clothes (shirts, trousers, native wears)",7531
f4ea1beb149243f7bfcccf6820a89457261,1.0,motorcycle mechanic detects and repairs mechanical faults in engine and other parts of motorcycle,7231
f4ea1beb149243f7bfcccf6820a89457271,1.0,small engine (generator) mechanic detects and repairs mechanical faults in engine and other parts of a generator,7231
58a21841f17e4bb08200e1a031bd4e71311,1.0,trader (rice seller) buys farm produce (rice) from farmers and sales it to customers in the market,5211
627cdc8536d44bd1aafcbd9e2c6a9255111,1.0,"satellite installer (repairs and maintenance satellites) installs and maintenance satellites of clients, also diagnoses and repairs satellite malfunctions",7422
627cdc8536d44bd1aafcbd9e2c6a9255121,1.0,shop keeper (medical store) buys and sales pharmaceuticals drugs and other medical goods,5221
627cdc8536d44bd1aafcbd9e2c6a9255181,1.0,satellite installer (repairs and maintenance satellites) installation and maintenance of customers satellite to receive video and audio communication via cable,7422
ec767b56aea0421a9dfc5b1024f26cef111,1.0,"security guard (hunters council) provides security to clients, monitors clients premises (residence, offices and communities) and controlling access to premises",5414
ec767b56aea0421a9dfc5b1024f26cef121,1.0,charcoal seller buys and sales charcoal to customers at home,5211
f20102b8440b4c078342df7015bc7b4d111,1.0,fairly used clothe seller buy fairly used clothes from dealers and resell to customers within the community,5211
f20102b8440b4c078342df7015bc7b4d121,1.0,"grain seller buy rice, beans and groundnut from wholesalers and resell to customers within the community",5211
f20102b8440b4c078342df7015bc7b4d131,1.0,local tattoo artist (laali) uses local tattoo kit to design different art work on the skins of the clients,5142
f20102b8440b4c078342df7015bc7b4d141,1.0,"groundnut seller buy and sell roasted groundnut by hawking, to customers within the community",9411
f20102b8440b4c078342df7015bc7b4d151,1.0,"groundnut seller buy and sell roasted groundnut by hawking, to customers within the community",5211
f20102b8440b4c078342df7015bc7b4d161,1.0,"tailor learning how to measure clients, cut and measure fabrics according to a pattern or design,  sew clothing with sewing machines",7531
f20102b8440b4c078342df7015bc7b4d171,1.0,"tailor learning how to mend clothes, sew clothes  with sewing machines for clients",7531
310c870d90514ee1984c6265e4701040411,1.0,"scrap iron collector collecting items such as excess metal, vehicle parts and building materials from bins, gutters, waste heaps etc to resell.",5211
310c870d90514ee1984c6265e4701040421,1.0,"soup spices seller buy and sell soup spices such as maggi, oil, salt, daddawa, locust beans and others to customers with the community",5211
dd8321ea7875492fb12072ab8c13ee7c311,1.0,motorcycle rider movement of passengers and goods from one location to another location,8321
dd8321ea7875492fb12072ab8c13ee7c321,1.0,launder she is engaged in washing of clothes for clients and after that she fold and deliver the clothes to the clients.,9121
dd8321ea7875492fb12072ab8c13ee7c341,1.0,"tailor engaged in measuring  clients, then cut the materials according to a  design,  mend clothes,  sew clothing by needles and thread with sewing machines",7531
dd8321ea7875492fb12072ab8c13ee7c351,1.0,street food seller she prepares cooked rice and stew to sell to customers within the community,5212
dd8321ea7875492fb12072ab8c13ee7c361,1.0,"vegetable seller buy and sells vegetables such as onions, pepper, cabbage, green leaves and others to customers with the community",5211
dd8321ea7875492fb12072ab8c13ee7c371,1.0,"motorcycle mechanic repair of motorcycles bodies and change of brake part, basic care and maintenance, including changing oil.",7231
dd8321ea7875492fb12072ab8c13ee7c381,1.0,"carpenter learning how to construct chairs, tables, cupboards and other types of furnitures.",7522
dd8321ea7875492fb12072ab8c13ee7c391,1.0,street food seller she  help the mother to hawk and sell prepared cooked rice and stew to customers within the community,5212
dd8321ea7875492fb12072ab8c13ee7c3101,1.0,motorcycle electrician repairs all kinds of electrical fault on motorcycles  and other faults,7231
b8583f111f9a47d7859a9932cb29ccd7111,1.0,"irrigation mixed crop farmer tilling the soil, watering, planting, manuring the plants and storage of farm products",6111
b8583f111f9a47d7859a9932cb29ccd7121,1.0,"soup spices seller buy and sells tomatoes, pepper, onion, daddawa, groundnut and other local soup spices to customers within the community",5211
b8583f111f9a47d7859a9932cb29ccd7131,1.0,"soup spices seller help the mother sells tomatoes, pepper, onion, daddawa, groundnut and other local soup spices to customers within the community",5211
b8583f111f9a47d7859a9932cb29ccd7141,1.0,"irrigation mixed crop farmer (assistant) helps the daddy in tilling the soil, watering, planting, manuring the plants and storage of farm products",6111
624f904a25044e63ab27bee98fb8d6f1111,1.0,water collector (mai ruwa) buy water and transport the water in their cart to places where people need water in the community,9624
624f904a25044e63ab27bee98fb8d6f1121,1.0,banana seller buy banana from banana farmer and resell to customers within the community,5211
624f904a25044e63ab27bee98fb8d6f1131,1.0,fairly used clothe seller buy fairly used clothe from dealers and resell to customers within the community,5242
624f904a25044e63ab27bee98fb8d6f1151,1.0,"motorcycle mechanic repair of motorcycles bodies and change of brake part, basic care and maintenance, including changing oil.",7231
624f904a25044e63ab27bee98fb8d6f1161,1.0,"shoemaker fix, repairs and make shoes and other footwears within the community",7536
624f904a25044e63ab27bee98fb8d6f1171,1.0,"motorcycle mechanic repair of motorcycles bodies and change of brake part, basic care and maintenance, including changing oil.",7231
624f904a25044e63ab27bee98fb8d6f1191,1.0,"motorcycle mechanic repair of motorcycles bodies and change of brake part, basic care and maintenance, including changing oil.",7231
7d6fc7d0abfb47639e12b4af60289b18111,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer and harvesting of rice , maize, millet.",6111
7d6fc7d0abfb47639e12b4af60289b18121,1.0,farmer breeding and raising of pigs,6121
c0a75b36c2514c55baa7f73bf2a764a1211,1.0,"driver transporting of sharp sand, building sand, gravels to site.",8332
c0a75b36c2514c55baa7f73bf2a764a1221,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer and harvesting of maize, rice, millet, groundnuts, beans.",6111
c0a75b36c2514c55baa7f73bf2a764a1231,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer and harvesting of rice, maize, millet, beans, groundnuts, yam.",6111
c0a75b36c2514c55baa7f73bf2a764a1261,1.0,"farmer clearing of farmland, making of ridges, planting, weeding, application of fertilizer and harvesting of maize, millet, guinea corn.",6111
9e83dc20ec3848c3bf1d4ae543e558bb211,1.0,security personnel ensuring safety and keeping watch over a private company,5414
9e83dc20ec3848c3bf1d4ae543e558bb221,1.0,"hairdresser plaiting, braiding, styling and beautifying of hair",5141
bafe831933c246bfba806faf726caa86111,1.0,mechanic repairs of motor vehicle and maintenance services,7231
bafe831933c246bfba806faf726caa86121,1.0,salesperson processing of moimoi from beans,9411
00d069fa7218457e8ea0d4a799d3ed2c111,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6114
83eceaa334d4435a991de9f88fcca6ed211,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6111
83eceaa334d4435a991de9f88fcca6ed221,1.0,"make  up artist application of foundation, powder and making up females faces",5141
83eceaa334d4435a991de9f88fcca6ed231,1.0,"barber cutting, shaving and trimming of male hair",5141
83eceaa334d4435a991de9f88fcca6ed241,1.0,"hairdresser washing, drying, plaiting and making female hair",5141
83eceaa334d4435a991de9f88fcca6ed251,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6111
83eceaa334d4435a991de9f88fcca6ed261,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6111
87cd401370e44eb0a1881ceda1921245211,1.0,motorcycle rider carrying passengers with their properties to their various locations,8321
87cd401370e44eb0a1881ceda1921245221,1.0,health personnel examining patients and prescription of medicine for the patients,2221
5606ead734c648bea49018a0cc39c356111,1.0,"civil servant receiving case files in the court, arranging accordingly and presenting to the judge",1439
5606ead734c648bea49018a0cc39c356121,1.0,teacher teaching primary school pupils general subjects,2341
5606ead734c648bea49018a0cc39c356131,1.0,"tailor measuring, cutting, stitching and sewing of male dress",7531
5606ead734c648bea49018a0cc39c356141,1.0,"barber cutting, shaving and trimming of male hair",5141
5606ead734c648bea49018a0cc39c356151,1.0,motorcycle rider conveying passengers with their luggages to their various locations,8321
5606ead734c648bea49018a0cc39c356161,1.0,"crop farmer site clearance, weeding, ridges, planting and harvesting of farm produce",6114
23a133c5ca834e0daf369524bf9dbde4111,1.0,headmistress coordinating school activities and overseeing the teachers,1345
23a133c5ca834e0daf369524bf9dbde4121,1.0,"tailor sewing of bedsheets,  throw pillows, blanket and pillows",7531
4f3f78e64951457098daa686fd722215111,1.0,"grains seller (rice, maize, beans, millet) buys grains (maize, rice, beans, soya beans) from farmers and sales it in the market",5211
4f3f78e64951457098daa686fd722215121,1.0,groundnut oil and cake (kulilkuli)  seller extracts oil and groundnut cake (kulilkuli) from groundnut and sale to customers,5211
4f3f78e64951457098daa686fd722215131,1.0,"sales person (sales variety of goods) buys and sales varieties of goods (food products, groceries and other household goods)  at home",5211
4f3f78e64951457098daa686fd722215141,1.0,"tailor (men and women clothes) patches and makes new men and women clothes (gowns, shirts, trousers, blouse)",7531
4f3f78e64951457098daa686fd722215151,1.0,panel beater welds cut and joins metal parts of vehicles using gas flame and electric arc,7212
4f3f78e64951457098daa686fd722215161,1.0,"tailor (women clothes) patches and makes new  women clothes (gowns, shirts, blouse)",7531
1db2b403b9bc46909b4bd6b49d687096111,1.0,yam seller collects yam and other farm produce from farmers and sale to customers in the market for a commission,5211
1db2b403b9bc46909b4bd6b49d687096121,1.0,food seller (prepared food) cooks and sales prepared food to customers for immediate consumption in  public spaces,5212
1db2b403b9bc46909b4bd6b49d687096131,1.0,"hairdresser braids customers hair using their natural hair, wools and other attachment into different styles",5141
1db2b403b9bc46909b4bd6b49d687096141,1.0,shoes seller buys shoes from the market and sales to customers at home,5211
1db2b403b9bc46909b4bd6b49d687096151,1.0,"sales person (variety of household goods) buys and sales varieties of goods (food products, groceries and other household goods)",5211
1db2b403b9bc46909b4bd6b49d687096161,1.0,"livestock seller (cattle, goats, sheep) buys and sales livestock (cattle, goats, sheep)  in the market",5211
1db2b403b9bc46909b4bd6b49d687096171,1.0,"waste collector (refuse worker) collects, buys and sorts items suitable for recycling at dumb sites and other public spaces",9611
062b5892333743a5b18ef111ec87fc65111,1.0,"cosmetics and jewelries seller buys and sales jewelries (necklaces, rings, bracelets, earrings) and cosmetics in the market",5211
062b5892333743a5b18ef111ec87fc65131,1.0,"tailor (men and women clothes) patches and makes new men and women clothes (gowns, shirts, trousers, blouse)",7531
d9670d3d25424409a1d9b34bccd34c84111,1.0,"barber (local barber) cuts and styles hair, also trims and save facial hair using scisssora, rayzor and other crude tools",5141
d9670d3d25424409a1d9b34bccd34c84121,1.0,food seller (prepared food) cooks and sales prepared food to customers for immediate consumption in  public spaces,5212
d9670d3d25424409a1d9b34bccd34c84131,1.0,hands launderer (clothes washer) washes customers clothes and other textile fabrics with hand for pay,9121
